Sample ID	a1	A1	a2	A2	a3	A3	a4	a5	a6	b1	B1	b2	B2	b3	B3	b4	b5	b6	c1	C1	c2	C2	c3	C3	c4	c5	c6	ck1	CK1	ck2	CK2	ck3	CK3	ck4	CK4	ck5	CK5	ck6	CK6	d1	D1	d2	D2	d3	D3	d4	d5	d6
Uniq3179	1	0	1	0	2	0	1	1	1	0	0	1	0	2	0	0	2	2	0	0	1	0	0	0	1	1	3	0	0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	2	1	2
Uniq1723	2	1	0	0	0	0	1	2	2	0	3	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	3	0	1	0	2	0	0	0	1	0	0	0	2	0	0	0	1	1	1
Uniq1079	3	1	1	3	2	3	3	1	2	2	1	0	1	2	1	0	5	1	2	0	0	0	0	0	2	2	4	1	8	2	3	0	4	1	1	0	1	1	0	2	1	2	1	0	1	1	2	2
Uniq689	5	0	7	0	12	0	6	5	3	0	0	2	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	2	0	1	0	1
Uniq2317	1	0	3	0	1	0	2	1	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Uniq3113	2	0	3	0	1	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	0	3	0	2	0	1	0	0	0	1	0	0	0	0	0	1
Uniq932	4	0	5	0	8	0	5	5	4	2	0	5	0	5	0	6	6	5	1	0	3	0	1	0	2	2	2	5	0	5	0	3	0	5	0	3	0	4	0	3	0	2	0	2	0	2	2	6
Uniq2945	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Uniq4012	1	1	1	1	2	1	2	1	1	2	0	0	0	1	1	0	3	2	1	0	0	0	0	0	1	2	2	0	2	0	1	1	2	0	1	1	0	0	0	2	1	2	0	1	0	2	1	1
Uniq2414	2	0	2	0	1	0	3	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	3	0	1	0	1	0	1	0	1	0	1
Uniq2917	1	0	0	0	2	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0
Uniq3215	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
Uniq2632	1	0	5	0	1	0	2	2	1	0	0	1	0	0	0	0	0	5	1	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
Uniq581	5	3	4	6	3	5	9	3	3	0	2	1	2	3	2	0	8	2	2	0	2	1	0	1	3	5	6	2	20	2	9	1	13	1	3	1	3	0	1	2	2	4	3	1	1	1	2	2
Uniq3841	1	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Uniq3100	2	0	4	0	3	0	4	3	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1	1	1
Uniq1622	0	0	0	0	0	0	0	0	0	1	0	17	0	4	0	1	0	2	1	0	2	0	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq639	1	0	1	0	1	0	0	1	2	10	0	67	0	22	0	74	8	20	9	0	3	0	1	0	12	3	13	1	0	0	0	0	0	0	0	2	0	3	0	1	0	0	0	5	0	3	0	1
Uniq2834	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq840	3	0	2	0	5	0	4	2	4	3	0	3	0	3	0	8	5	4	2	0	3	0	1	0	2	1	2	5	0	4	0	3	0	2	0	2	0	3	0	2	0	2	0	4	0	3	2	3
Uniq2663	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1
Uniq2874	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	2	0	2	0	0	0	1	0	1	0	1	0	1
Uniq1632	1	0	4	0	4	0	2	4	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	4	0	2	0	3	0	0	0	1	0	3	0	2	0	0	0	1	0	1	1	1
Uniq3221	1	0	1	0	3	0	1	2	1	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	1
Uniq2017	2	0	0	0	1	0	2	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	4	0	2	0	3	0	3	0	0	0	1	0	0	0	1	1	1
Uniq3985	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq2870	2	0	1	0	2	0	3	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	5	0	4	0	5	0	5	0	2	0	1	0	0	0	1	1	2
Uniq2511	1	0	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	1
Uniq2923	1	0	2	0	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	2
Uniq3157	1	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1
Uniq2186	1	0	2	0	1	0	1	2	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	2	0	1	0	2	0	3	0	1	0	0	0	0	0	1	1	1
Uniq2746	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq2491	1	0	2	0	1	0	3	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1875	2	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	2	0	2	0	0	0	1	0	1	0	1	0	1
Uniq4404	1	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5	0	4	0	5	0	3	0	2	0	3	0	1	0	1	0	1	0	0	0	0
Uniq1024	1	0	3	0	2	0	3	4	2	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	4	0	4	0	5	0	3	0	2	0	4	0	3	0	2	0	2	0	1	2	3
Uniq2635	1	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	2	0	2	0	3	0	1	0	0	0	1	0	0	1	1
Uniq1877	1	0	7	0	2	0	3	2	2	0	0	0	0	0	0	1	0	5	1	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1
Uniq1459	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	2	1	2	0	0	0	0	1	0	1	1	1	3	0	2	0	2	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0
Uniq3395	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1
Uniq1282	2	0	5	0	3	0	3	3	2	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	5	0	4	0	4	0	5	0	4	0	4	0	1	0	2	0	1	0	2	1	1
Uniq3108	1	0	1	0	1	0	0	0	3	2	0	4	0	0	0	0	3	1	0	0	0	0	1	0	5	2	1	0	1	0	2	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	1	1
Uniq1801	1	1	1	1	1	1	4	2	1	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	0	1	1	1	3	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1
Uniq4241	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq2736	2	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	2	0	2	0	2	0	2	0	3	0	0	0	1	0	0	0	0	1	1
Uniq1114	2	1	1	1	5	1	1	1	3	0	1	0	0	0	1	0	3	1	9	0	1	0	0	0	2	4	11	1	7	0	2	1	6	0	0	0	1	1	0	2	0	4	1	1	0	1	1	3
Uniq1641	2	0	2	0	2	0	1	1	1	1	0	1	0	1	0	1	1	2	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1
Uniq2171	1	0	2	0	2	0	2	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	2	0	1	0	0	0	1	0	1	0	1
Uniq3139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1739	2	0	2	0	1	0	2	1	1	0	0	1	0	1	0	2	2	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1
Uniq2006	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	1
Uniq3600	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2641	2	0	1	0	1	0	1	2	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	2	0	1	0	1	0	1	0	1	0	0	0	1	0	1
Uniq2022	4	0	3	0	2	0	2	2	4	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	3	0	4	0	3	0	2	0	3	0	2	0	1	0	3	0	1	0	1	0	1
Uniq4146	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1
Uniq1956	1	0	1	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	4	0	1	0	3	0	3	0	2	0	1	0	1	0	1	1	1
Uniq2738	0	0	1	1	0	0	0	0	0	1	21	3	4	0	5	2	2	7	0	1	1	0	4	1	3	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq242	3	9	10	8	4	6	3	5	2	0	16	0	13	0	13	1	12	2	1	1	2	3	2	17	1	0	1	0	11	0	9	1	25	0	7	0	2	0	4	0	0	0	0	0	0	0	1	0
Uniq583	1	0	3	0	1	0	0	1	2	10	0	21	0	70	0	15	4	10	6	0	1	0	3	2	10	11	11	1	0	0	0	1	0	0	0	3	0	1	0	0	0	1	0	2	0	1	0	1
Uniq2461	3	0	4	0	4	1	5	3	3	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	5	0	3	0	5	0	4	0	3	0	5	0	2	0	1	0	2	0	1	2	2
Uniq3669	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0
Uniq810	1	0	2	0	3	0	5	1	0	0	0	7	0	0	0	0	9	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	30	0	12	0	2	0	2
Uniq3513	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1610	3	0	2	0	3	0	3	3	2	2	0	1	0	1	0	1	3	1	1	0	0	0	0	0	1	1	2	2	0	3	0	1	0	1	0	1	0	1	0	2	0	1	0	1	0	1	1	1
Uniq1947	0	0	0	0	0	0	0	1	0	4	0	0	0	4	0	2	1	3	0	0	0	0	0	0	1	1	0	3	0	4	0	5	0	2	0	3	0	4	0	0	0	0	0	0	0	0	0	0
Uniq1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2034	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	1	1	2	0	0	0	0	1	0	2	0	0	1	0	1	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0
Uniq2188	2	1	2	0	2	1	1	1	8	4	0	6	0	1	1	1	9	3	1	0	2	0	2	0	10	2	2	0	4	1	3	2	0	1	0	4	0	1	0	1	0	3	0	2	0	1	0	2
Uniq1512	0	0	1	0	1	0	0	0	0	9	2	5	1	16	2	3	2	4	2	0	1	0	1	1	2	2	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Uniq369	1	9	5	7	2	5	2	3	2	0	10	0	9	0	10	0	8	2	1	1	1	3	1	13	0	0	0	0	8	0	6	0	17	0	6	0	2	0	5	0	1	0	1	0	0	0	0	1
Uniq3313	1	0	3	0	5	0	5	2	2	5	0	2	0	1	0	2	1	2	1	0	0	0	1	0	1	1	1	3	0	1	0	1	0	3	0	1	0	1	0	1	0	2	0	2	0	1	1	3
Uniq1429	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0
Uniq2673	1	0	2	0	3	0	1	4	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	2	0	1	0	0	0	1	0	2
Uniq2291	3	0	5	0	3	0	7	4	3	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	3	0	4	0	4	0	3	0	4	0	6	0	2	0	2	0	3	0	2	1	4
Uniq207	1	0	3	0	7	0	1	5	7	27	0	62	0	50	1	30	33	55	25	2	15	0	9	1	24	12	18	2	0	5	0	1	2	1	0	5	0	5	0	1	0	3	0	6	0	4	1	3
Uniq1489	3	1	3	1	6	1	5	4	2	3	1	0	0	2	0	1	4	2	2	0	2	0	0	0	3	4	6	1	5	1	2	0	2	2	1	2	1	1	0	3	0	4	1	1	0	5	4	5
Uniq2416	1	0	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	1
Uniq1437	2	0	1	0	4	0	3	2	2	2	0	3	0	1	0	4	3	2	0	0	1	0	0	0	0	0	1	3	0	2	0	2	0	1	0	2	0	1	0	2	0	2	0	1	0	1	0	2
Uniq214	1	0	3	0	6	0	1	2	3	16	0	47	0	42	0	24	26	38	16	1	12	0	5	1	13	8	15	1	0	2	0	1	1	1	0	8	0	2	0	1	0	1	0	5	0	4	1	2
Uniq994	2	0	3	0	4	0	5	3	3	3	0	2	0	2	0	3	3	3	2	0	2	0	0	0	1	1	1	2	0	2	0	3	0	2	0	3	0	2	0	2	0	2	0	2	0	2	2	3
Uniq2995	0	4	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Uniq2480	1	0	2	0	1	0	1	1	2	5	0	1	0	1	0	0	9	5	1	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1
Uniq2058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2082	2	0	3	0	2	0	5	3	3	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	3	0	1	0	2	0	2	0	2	0	3	0	2	0	1	0	2	0	2	2	1
Uniq765	0	0	1	0	2	0	0	1	0	8	1	25	0	13	0	12	11	14	10	0	7	0	3	0	7	4	6	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	1	1	1
Uniq971	2	0	1	0	0	0	1	1	0	8	0	1	0	7	0	3	2	5	0	0	1	0	2	0	3	1	1	6	0	6	0	7	0	7	0	5	0	10	0	0	0	0	0	0	0	0	0	0
Uniq1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3136	1	0	4	0	1	0	2	1	1	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
Uniq2036	0	6	0	7	0	10	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	11	0	5	0	4	0	1	0	3	0	0	0	1	0	1	0	0	0
Uniq2401	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	3	0	4	0	2	0	3	0	4	0	0	0	1	0	0	0	0	0	0
Uniq272	1	0	1	0	1	0	0	2	5	15	0	112	0	40	0	114	11	31	14	0	4	0	2	0	21	7	19	1	0	1	0	0	0	1	0	2	0	3	0	1	0	2	0	9	0	4	1	3
Uniq2776	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	2	0	3	0	2	0	1	0	1	0	0	0	0	0	1
Uniq3196	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	3	0	1	0	3	0	1	0	1	0	0	0	0	0	1
Uniq1668	2	0	3	0	3	0	5	5	2	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	3	0	3	0	5	0	3	0	3	0	4	0	3	0	2	0	1	0	1	1	2
Uniq3150	1	0	1	0	1	0	0	0	1	1	0	2	0	0	0	0	2	1	0	0	1	0	0	0	3	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq1596	3	1	1	0	0	0	1	2	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	2	0	3	0	1	0	1	0	0	0	1	0	1	0	2	0	0	0	1	0	1
Uniq1586	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	3	0	2	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1
Uniq1848	2	0	1	0	2	0	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	1	0	2	0	0	0	1	0	0	0	0	0	1
Uniq1928	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0
Uniq4250	1	0	2	0	1	0	0	1	2	2	1	2	0	0	1	0	3	1	0	0	1	0	1	0	4	1	1	0	3	0	2	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	1
Uniq2087	1	0	1	0	1	0	2	1	2	1	0	1	0	1	0	0	3	1	1	0	0	0	0	0	1	3	2	0	1	0	1	0	1	1	0	1	0	1	0	2	0	3	0	1	0	3	1	2
Uniq2270	3	0	3	0	3	0	3	4	5	1	0	0	0	2	0	1	1	1	0	0	1	0	0	0	0	0	0	3	0	3	0	2	0	1	0	2	0	3	0	0	0	0	0	1	0	2	1	2
Uniq610	0	0	1	0	2	0	0	2	1	6	0	13	0	13	0	8	8	11	8	1	4	0	2	0	5	3	5	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	1	1	1
Uniq733	6	0	13	0	13	0	5	9	6	1	0	2	0	0	0	2	1	2	1	0	1	0	1	0	2	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	3	0	1	0	1
Uniq1922	2	0	0	0	2	0	2	2	3	1	0	2	0	1	0	0	7	1	27	0	1	0	1	0	0	3	0	8	0	7	0	3	0	7	0	5	0	5	0	1	0	1	0	1	0	1	0	1
Uniq2599	1	0	1	0	1	0	2	0	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	3	0	1	0	3	0	3	0	1	0	1	0	0	0	0	1	1
Uniq945	3	0	3	0	6	0	5	4	3	2	0	3	0	2	0	3	2	2	1	0	1	0	0	0	0	1	1	2	0	3	0	1	0	2	0	1	0	1	0	3	0	2	0	2	0	3	1	3
Uniq1623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq3998	3	1	3	0	6	2	4	3	3	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	2	2	1	1	1	2	1	0	1	0	3	0	2	0	1	0	1	0	1	1	2
Uniq1833	1	0	2	0	1	0	2	2	1	1	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	2	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0
Uniq3842	3	0	2	0	2	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	2	0	1	0	2	0	2	0	1	0	1	0	1	0	3
Uniq3867	2	0	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	0	1	0	3	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0
Uniq2247	1	0	1	0	1	0	1	1	1	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1
Uniq874	1	1	1	2	2	2	3	0	2	0	1	0	1	1	1	0	4	1	1	0	0	0	0	0	2	3	2	1	5	1	4	1	5	0	1	0	1	0	0	1	1	4	1	0	1	1	1	1
Uniq2913	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Uniq2993	2	0	2	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	1	0	2	0	2	0	2	0	1	0	1	0	1	0	1	0	2
Uniq2410	1	0	4	0	2	0	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	0	2	0	1	0	1	0	1	0	0	0	1
Uniq865	4	0	6	0	6	0	3	7	5	2	0	3	0	2	0	5	1	2	2	0	2	0	0	0	1	0	0	4	0	4	0	5	0	4	0	4	0	8	0	2	0	1	0	3	0	2	1	3
Uniq2367	2	0	1	0	1	0	1	2	1	2	0	1	0	1	0	1	2	1	0	0	0	0	0	0	1	0	1	3	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	1	1
Uniq440	1	0	1	0	3	0	0	1	1	7	0	21	0	17	0	11	11	19	8	1	5	0	2	0	6	3	5	0	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	3	0	1	1	1
Uniq1910	2	1	2	1	2	1	3	1	1	2	0	1	0	2	0	0	5	3	1	0	1	0	0	0	2	2	3	1	3	1	1	0	1	1	1	0	0	1	0	2	0	3	0	2	0	2	2	2
Uniq2583	0	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Uniq2349	2	0	4	0	2	0	2	3	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	4	0	3	0	4	0	2	0	2	0	4	0	1	0	1	0	1	0	1	1	2
Uniq4506	1	0	1	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
Uniq1288	1	0	0	0	0	0	1	1	0	4	0	1	0	5	0	2	1	2	0	0	1	0	2	0	3	2	1	3	0	5	0	3	0	5	0	5	0	7	0	0	0	0	0	0	0	0	0	0
Uniq3905	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Uniq2527	2	0	2	0	1	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0
Uniq3819	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	2	0	1	0	1	0	0	0	0	0	0
Uniq1772	1	0	0	0	0	0	0	1	1	2	0	0	0	4	0	1	1	3	0	0	0	0	1	0	1	1	0	3	0	3	0	5	0	3	0	4	0	4	0	0	0	0	0	0	0	0	0	0
Uniq3246	1	0	2	0	2	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1
Uniq3370	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
Uniq1647	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uniq324	1	0	1	0	4	0	1	1	2	13	0	36	0	28	0	14	20	34	11	1	10	0	5	0	11	6	14	1	0	3	0	1	1	1	0	3	0	2	0	0	0	2	0	5	0	2	1	2
Uniq2166	1	0	2	0	1	0	1	1	1	1	0	0	0	0	0	1	1	2	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0
